company_fyi,ticker,ticker_edgar,ticker_yfinance,yf_name,yf_exchange,cik,announcement_date,edgar_8k_date,layoff_count,layoff_pct,industry,country,source_url,match_src,confidence,mkt_cap_usd,currency,ticker_valid
Doma,DBM.TO,,DBM.TO,DOMAN BUILDING MATERIALS GROUP ,TOR,,2022-08-04,,250.0,13%,Finance,United States,https://www.inman.com/2022/08/19/doma-announces-more-layoffs-as-cumulative-losses-top-300m/amp/,yfinance_only,MEDIUM,848669657.5257969,CAD,True
10X Genomics,TXG,TXG,TXG,"10x Genomics, Inc.",NMS,1770787.0,2022-08-04,2022-08-03,100.0,8%,Healthcare,United States,https://www.genomeweb.com/business-news/10x-genomics-lays-approximately-100-employees#.YuxWk-zMKqV,EDGAR_exact,HIGH,2816937103.232765,USD,True
RingCentral,RNG,RNG,RNG,"Ringcentral, Inc.",NYQ,1384905.0,2022-08-04,2022-11-09,50.0,,Support,United States,https://www.bizjournals.com/sanfrancisco/news/2022/08/04/ringcentral-lays-off-50-at-belmont-headquarters.html,EDGAR_exact,HIGH,3264894153.137726,USD,True
Beyond Meat,BYND,BYND,BYND,"Beyond Meat, Inc.",NMS,1655210.0,2022-08-03,2023-11-08,40.0,4%,Food,United States,https://www.bloomberg.com/news/articles/2022-08-03/beyond-meat-eliminates-about-40-positions-in-cost-cutting-move,EDGAR_exact,HIGH,281286755.60335445,USD,True
Robinhood,HOOD,,HOOD,"Robinhood Markets, Inc.",NMS,,2022-08-02,,713.0,23%,Finance,United States,https://techcrunch.com/2022/08/02/robinhood-23-layoff-vlad-tenev-responsibility-hiring/,yfinance_only,MEDIUM,63120621772.40463,USD,True
Latch,LTCH,LTCH,LTCH,"Latch, Inc.",PNK,1826000.0,2022-08-02,2023-08-09,115.0,37%,Security,United States,https://www.globenewswire.com/news-release/2022/08/02/2490797/0/en/Latch-announces-further-changes-to-improve-operating-efficiency.html,EDGAR_exact,HIGH,37779295.37533696,USD,True
Butterfly Network,BFLY,,BFLY,"Butterfly Network, Inc.",NYQ,1804176.0,2022-08-02,2023-01-11,,10%,Healthcare,United States,Internal memo,EDGAR_exact,MEDIUM,1041448464.883892,USD,True
FuboTV,FUBO,,FUBO,fuboTV Inc.,NYQ,,2022-08-02,,,,Media,United States,https://www.businessinsider.com/fubotv-conducts-layoffs-in-us-2022-8,yfinance_only,MEDIUM,270786667.18603706,USD,True
Oracle,ORCL,,ORCL,Oracle Corporation,NYQ,,2022-08-01,,,,Other,United States,https://www.bloomberg.com/news/articles/2022-08-01/oracle-cuts-workers-in-us-customer-analytics-division?sref=Oeyjq8by#xj4y7vzkg,yfinance_only,MEDIUM,417688148292.2058,USD,True
MissFresh,MFLTY,,MFLTY,Missfresh Limited,PNK,,2022-07-29,,,,Food,China,https://technode.com/2022/07/29/chinese-online-grocer-missfresh-halts-core-business-and-begins-massive-layoff/,yfinance_only,MEDIUM,2442.910016031994,USD,True
Laybuy,,,,,,,2022-07-28,,45.0,,Finance,New Zealand,https://www.stuff.co.nz/business/300648897/laybuy-to-cut-45-jobs-as-it-searches-for-profit,yfinance_only,NONE,,,
Allbirds,BIRD,,BIRD,"Allbirds, Inc.",NMS,,2022-07-28,,23.0,,Retail,United States,Internal memo,yfinance_only,MEDIUM,21518300.100086212,USD,True
2U,TWOUQ,TWOUQ,2U9.F,Pinterest Inc.                R,FRA,1459417.0,2022-07-28,2024-07-25,,20%,Education,United States,https://www.insidehighered.com/news/2022/08/01/online-program-enabler-2u-resets-its-pricing-model,EDGAR_exact,LOW_CONFLICT,,,False
Rivian,RIVN,,RIVN,"Rivian Automotive, Inc.",NMS,,2022-07-27,,840.0,6%,Transportation,United States,https://www.cnn.com/2022/07/27/business/rivian-layoffs/index.html,yfinance_only,MEDIUM,18540386926.91996,USD,True
Shopify,SHOP,,SHOP,Shopify Inc.,NMS,,2022-07-26,,1000.0,10%,Retail,Canada,https://www.wsj.com/articles/shopify-to-lay-off-10-of-workers-in-broad-shake-up-11658839047,yfinance_only,MEDIUM,154678504246.48102,USD,True
Fiverr,FVRR,,FVRR,Fiverr International Ltd.,NYQ,,2022-07-26,,60.0,8%,Other,Israel,https://en.globes.co.il/en/article-fiverr-lays-off-60-including-30-employees-in-israel-1001419413,yfinance_only,MEDIUM,364899875.4858856,USD,True
Outbrain,OB,OB,852.SG,Outbrain Inc.,STU,1454938.0,2022-07-26,2023-05-31,38.0,3%,Marketing,United States,https://en.globes.co.il/en/article-fiverr-lays-off-60-including-30-employees-in-israel-1001419413,EDGAR_exact,LOW_CONFLICT,,,False
Pear Therapeutics,,,,,,1835567.0,2022-07-25,2022-11-14,25.0,9%,Healthcare,United States,https://www.massdevice.com/pear-therapeutics-announces-layoffs/,EDGAR_exact,NONE,,,
Owlet,OWLT,,OWLT,"Owlet, Inc.",NYQ,,2022-07-22,,,,Healthcare,United States,https://www.linkedin.com/feed/update/urn:li:activity:6957832944329580544/,yfinance_only,MEDIUM,143336786.4169464,USD,True
AppGate,,,,,,,2022-07-21,,130.0,22%,Security,United States,https://m.marketscreener.com/quote/stock/APPGATE-INC-128303647/news/APPGATE-INC-Costs-Associated-with-Exit-or-Disposal-Activities-form-8-K-41078857/,yfinance_only,NONE,,,
Just Eat Takeaway,JTKWY,,JTKWY,Just Eat Takeaway.com N.V.,PNK,,2022-07-20,,390.0,,Food,Netherlands,https://www.reuters.com/business/retail-consumer/just-eat-takeaway-cut-staff-france-spokesperson-says-2022-07-20/,yfinance_only,MEDIUM,4698382059.013367,USD,True
Lyft,LYFT,LYFT,LYFT,"Lyft, Inc.",NMS,1759509.0,2022-07-20,2025-02-11,60.0,2%,Transportation,United States,https://www.wsj.com/articles/lyft-lays-off-about-60-employees-folds-its-car-rentals-for-riders-11658340622,EDGAR_exact,HIGH,5307406644.185877,USD,True
Invitae,,,,,,1501134.0,2022-07-19,2023-12-14,1000.0,,Healthcare,United States,https://www.genomeweb.com/business-news/invitae-lay-over-1000-workers-amid-restructuring-leadership-transition#.YtbajOzMK8D,EDGAR_exact,NONE,,,
Vimeo,VMEO,VMEO,,,,1837686.0,2022-07-18,2024-02-21,,6%,Consumer,United States,https://www.businessinsider.com/vimeo-conducts-layoffs-job-cuts-2022-7,EDGAR_exact,MEDIUM,,,False
Arrival,ARVLF,,ARVLF,Arrival,PNK,,2022-07-13,,,30%,Transportation,United Kingdom,https://techcrunch.com/2022/07/13/arrival-to-slash-costs-cut-up-to-30-of-workforce-to-meet-on-ev-van-production-target/,yfinance_only,MEDIUM,1837.5107535805728,USD,True
Babylon,BPP.AX,,BPP.AX,BABYLONPU FPO [BPP],ASX,,2022-07-12,,100.0,,Healthcare,United Kingdom,https://www.bloomberg.com/news/articles/2022-07-12/uk-health-app-babylon-plans-job-cuts-in-bid-to-slash-costs#xj4y7vzkg,yfinance_only,MEDIUM,11680277.404,AUD,True
Microsoft,MSFT,,MSFT,Microsoft Corporation,NMS,,2022-07-12,,,,Other,United States,https://www.cnbc.com/2022/07/12/microsoft-cuts-small-percentage-of-employees-as-new-fiscal-year-begins.html,yfinance_only,MEDIUM,2745297298505.8135,USD,True
Twitter,,,,,,,2022-07-07,,,,Consumer,United States,https://www.wsj.com/articles/twitter-lays-off-third-of-talent-team-11657227105,yfinance_only,NONE,,,
Shopify,SHOP,,SHOP,Shopify Inc.,NMS,,2022-07-06,,50.0,,Retail,Canada,https://www.theglobeandmail.com/business/article-shopify-compensation-hiring-plans/,yfinance_only,MEDIUM,154678504246.48102,USD,True
Canoo,GOEVW,,GOEVW,Canoo Inc.,NGM,,2022-07-01,,58.0,6%,Transportation,United States,https://www.businessinsider.com/canoo-layoffs-production-goals-electric-vehicle-startup-2022-6,yfinance_only,MEDIUM,,,False
Enjoy,7760.TWO,,7760.TWO,ENJOY,TWO,,2022-06-30,,400.0,18%,Retail,United States,https://news.crunchbase.com/public/bankruptcy-enjoy-apple-ron-johnson/,yfinance_only,MEDIUM,2415000000.0,TWD,True
Unity,U,,U,Unity Software Inc.,NYQ,,2022-06-29,,200.0,4%,Other,United States,https://kotaku.com/sources-unity-laying-off-hundreds-of-staffers-1849125482,yfinance_only,MEDIUM,9581807015.407928,USD,True
AppLovin,APP,,APP,Applovin Corporation,NMS,,2022-06-27,,300.0,12%,Marketing,United States,https://www.bizjournals.com/sanjose/news/2022/06/29/applovin-lays-off-300-workers-report.html,yfinance_only,MEDIUM,131072465962.37183,USD,True
UiPath,PATH,PATH,PATH,"UiPath, Inc.",NYQ,1734722.0,2022-06-27,2024-07-09,210.0,5%,Data,United States,https://www.cnbc.com/2022/06/27/uipath-to-cut-5percent-of-its-workforce-as-part-of-restructuring-plan.html,EDGAR_exact,HIGH,5892941762.468979,USD,True
Cue,CUE,,CUE,"Cue Biopharma, Inc.",NCM,,2022-06-27,,170.0,,Healthcare,United States,https://www.genomeweb.com/business-news/cue-health-lay-170-people#.YrpDa-zML9t,yfinance_only,MEDIUM,19825140.002538398,USD,True
Banxa,,,,,,,2022-06-27,,70.0,30%,Crypto,Australia,https://decrypt.co/103891/australian-crypto-firm-banxa-cut-staff-30-citing-another-crypto-winter,yfinance_only,NONE,,,
Netflix,NFLX,,NFLX,"Netflix, Inc.",NMS,,2022-06-23,,300.0,3%,Media,United States,https://www.cnbc.com/2022/06/23/netflix-lays-off-300-more-employees-as-revenue-growth-continues-to-slow.html,yfinance_only,MEDIUM,405312567187.26984,USD,True
IronNet,,,,,,1777946.0,2022-06-22,2022-09-15,90.0,35%,Security,United States,https://www.crn.com/news/security/ironnet-lays-off-35-percent-of-staff-raises-going-concern-red-flag,EDGAR_exact,NONE,,,
IronNet,,,,,,1777946.0,2022-06-22,2022-09-15,55.0,17%,Security,United States,https://ir.ironnet.com/financials/all-sec-filings##document-520-0001193125-22-180852-1,EDGAR_exact,NONE,,,
Sprinklr,CXM,CXM,CXM,"Sprinklr, Inc.",NYQ,1569345.0,2022-06-22,2025-02-06,50.0,,Support,United States,https://www.businessinsider.com/sprinklr-layoff-marketing-department-martech-2022-7,EDGAR_exact,HIGH,1488208787.8467107,USD,True
TaskUs,TASK,,TASK,"TaskUs, Inc.",NMS,,2022-06-21,,52.0,0%,Support,United States,Internal memo,yfinance_only,MEDIUM,622155790.8760872,USD,True
Coinbase,COIN,COIN,COIN,"Coinbase Global, Inc.",NMS,1679788.0,2022-06-14,2023-05-04,1100.0,18%,Crypto,United States,https://www.cnbc.com/2022/06/14/coinbase-lays-off-18percent-as-execs-prepare-for-recession-crypto-winter.html,EDGAR_exact,HIGH,46648072300.12352,USD,True
Redfin,RDFN,RDFN,,,,1382821.0,2022-06-14,2023-08-03,470.0,8%,Real Estate,United States,https://www.streetinsider.com/dr/news.php?id=20212223&gfv=1,EDGAR_exact,MEDIUM,,,False
Compass,COMP,COMP,COMP,"Compass, Inc.",NYQ,1563190.0,2022-06-14,2023-01-05,450.0,10%,Real Estate,United States,https://www.bloomberg.com/news/articles/2022-06-14/compass-to-cut-about-10-of-workforce-amid-us-housing-slowdown#xj4y7vzkg,EDGAR_exact,HIGH,5329532096.520105,USD,True
Desktop Metal,DM,DM,,,,1754820.0,2022-06-13,2023-02-02,,12%,Other,United States,https://www.marketwatch.com/amp/story/desktop-metal-to-lay-off-about-12-of-workforce-271655121739,EDGAR_exact,MEDIUM,,,False
Stitch Fix,SFIX,SFIX,SFIX,"Stitch Fix, Inc.",NMS,1576942.0,2022-06-09,2023-06-06,330.0,15%,Retail,United States,https://www.cnbc.com/2022/06/09/stitch-fix-is-laying-off-15percent-of-its-salaried-employees-internal-memo-says.html,EDGAR_exact,HIGH,462811357.1217823,USD,True
Boozt,BOOZT.ST,,BOOZT.ST,Boozt AB,STO,,2022-06-09,,70.0,5%,Retail,Sweden,https://www.breakit.se/artikel/33353/sparpaket-pa-boozt-efter-vinstsmallen-sager-upp-personal,yfinance_only,MEDIUM,5661498210.98877,SEK,True
Sonder,SONDQ,,SONDQ,Sonder Holdings Inc.,PNK,1819395.0,2022-06-08,2024-02-20,250.0,21%,Travel,United States,Internal memo,EDGAR_exact,MEDIUM,2661.6961327598983,USD,True
Cazoo,CZOOF,,CZOOF,Cazoo Group Ltd,PNK,,2022-06-07,,750.0,15%,Transportation,United Kingdom,https://news.sky.com/story/car-retailer-cazoo-to-cut-750-jobs-after-inflation-hit-12629350,yfinance_only,MEDIUM,489.89838762412546,USD,True
Cazoo,CZOOF,,CZOOF,Cazoo Group Ltd,PNK,,2022-06-07,,750.0,15%,Transportation,United Kingdom,https://sifted.eu/articles/cazoo-layoffs-european-union/,yfinance_only,MEDIUM,489.89838762412546,USD,True
Bird,BIRD,,BIRD,"Allbirds, Inc.",NMS,,2022-06-07,,138.0,23%,Transportation,United States,Internal memo,yfinance_only,MEDIUM,21518300.100086212,USD,True
Tesla,TSLA,,TSLA,"Tesla, Inc.",NMS,,2022-06-03,,,10%,Transportation,United States,https://www.cnbc.com/2022/06/03/heres-the-email-elon-musk-sent-all-tesla-employees-10percent-job-cuts.html,yfinance_only,MEDIUM,1430652254864.6836,USD,True
TomTom,TOM2.AS,,TOM2.AS,TOMTOM,AMS,,2022-06-01,,500.0,10%,Transportation,Netherlands,https://www.businessinsider.com/tomtom-gps-navigation-tech-layoffs-employees-maps-unit-2022-6,yfinance_only,MEDIUM,536818805.6859002,EUR,True
Playtika,PLTK,,PLTK,Playtika Holding Corp.,NMS,,2022-05-31,,250.0,6%,Consumer,Israel,https://en.globes.co.il/en/article-israeli-mobile-games-co-playtika-to-lay-off-250-1001413811,yfinance_only,MEDIUM,1039376002.0576138,USD,True
SWVL,SWVL,,SWVL,Swvl Holdings Corp,NCM,,2022-05-30,,400.0,32%,Transportation,United Arab Emirates,https://techcrunch.com/2022/05/30/swvl-plans-to-lay-off-32-of-its-team-two-months-after-going-public/,yfinance_only,MEDIUM,13850438.017458916,USD,True
VTEX,VTEX,,VTEX,VTEX,NYQ,,2022-05-26,,200.0,13%,Retail,Brazil,https://www.bloomberglinea.com.br/2022/05/26/inverno-chegou-unicornios-vtex-e-bitso-fazem-demissao-em-massa/,yfinance_only,MEDIUM,699029356.1995411,USD,True
PayPal,PYPL,,PYPL,"PayPal Holdings, Inc.",NMS,,2022-05-23,,83.0,,Finance,United States,https://www.bizjournals.com/sanjose/news/2022/05/23/paypal-lays-off-83-workers-from-san-jose-hq.html,yfinance_only,MEDIUM,41758147661.77411,USD,True
Latch,LTCH,LTCH,LTCH,"Latch, Inc.",PNK,1826000.0,2022-05-20,2023-08-09,130.0,28%,Security,United States,https://www.globenewswire.com/news-release/2022/05/20/2447915/0/en/Latch-resets-cost-structure.html,EDGAR_exact,HIGH,37779295.37533696,USD,True
Skillz,SKLZ,,SKLZ,Skillz Inc.,NYQ,,2022-05-20,,70.0,10%,Consumer,United States,https://techcrunch.com/2022/05/20/startup-tech-layoff-may-week-3/,yfinance_only,MEDIUM,40950763.27128124,USD,True
Netflix,NFLX,,NFLX,"Netflix, Inc.",NMS,,2022-05-17,,150.0,1%,Media,United States,https://www.cnbc.com/2022/05/17/netflix-lays-off-150-employees-as-the-streaming-service-contends-with-big-subscriber-losses.html,yfinance_only,MEDIUM,405312567187.26984,USD,True
Carvana,CVNA,CVNA,CVNA,Carvana Co.,NYQ,1690820.0,2022-05-10,2022-08-04,2500.0,12%,Transportation,United States,https://techcrunch.com/2022/05/10/carvana-to-cut-2500-staff-as-it-struggles-with-overcapacity/,EDGAR_exact,HIGH,68798888030.91385,USD,True
Doma,DBM.TO,,DBM.TO,DOMAN BUILDING MATERIALS GROUP ,TOR,,2022-05-10,,310.0,15%,Finance,United States,https://www.housingwire.com/articles/doma-lays-off-15-of-work-force-as-q1-revenue-declines/,yfinance_only,MEDIUM,848669657.5257969,CAD,True
Latch,LTCH,LTCH,LTCH,"Latch, Inc.",PNK,1826000.0,2022-05-10,2023-08-09,30.0,6%,Security,United States,https://techcrunch.com/2022/05/13/startup-tech-layoff-and-hiring-freeze-in-may/,EDGAR_exact,HIGH,37779295.37533696,USD,True
Vroom,VRM,VRM,VRM,"Vroom, Inc.",NGM,1580864.0,2022-05-09,2024-01-22,270.0,14%,Transportation,United States,https://www.marketwatch.com/amp/story/vroom-names-shortt-as-ceo-amid-business-realignment-shares-up-after-hours-271652132516,EDGAR_exact,HIGH,67158339.71404076,USD,True
Netflix,NFLX,,NFLX,"Netflix, Inc.",NMS,,2022-04-28,,25.0,,Media,United States,https://www.thewrap.com/netflix-layoffs-tudum-site-marketing-department/,yfinance_only,MEDIUM,405312567187.26984,USD,True
Robinhood,HOOD,,HOOD,"Robinhood Markets, Inc.",NMS,,2022-04-26,,340.0,9%,Finance,United States,https://www.cnbc.com/2022/04/26/robinhood-cutting-about-9percent-of-full-time-employees.html,yfinance_only,MEDIUM,63120621772.40463,USD,True
Lemonade,LMND,,LMND,"Lemonade, Inc.",NYQ,,2022-04-20,,52.0,,Finance,United States,https://coverager.com/layoffs-at-lemonade/,yfinance_only,MEDIUM,4664736535.349625,USD,True
Blend,BLND,,BLND,"Blend Labs, Inc.",NYQ,,2022-04-19,,200.0,10%,Finance,United States,https://www.housingwire.com/articles/blend-lays-off-200-workers-as-mortgage-industry-sputters/,yfinance_only,MEDIUM,493519143.7071508,USD,True
Goodfood,FOOD.TO,,FOOD.TO,GOODFOOD MARKET CORP,TOR,,2022-04-07,,70.0,,Food,Canada,https://thelogic.co/news/exclusive/meal-kit-pioneer-goodfood-goes-through-another-round-of-staff-cuts-amid-struggles-with-supply-chain-inflation/,yfinance_only,MEDIUM,19768030.694566607,CAD,True
Legible,LEBGF,,LEBGF,Legible Inc.,PNK,,2022-04-04,,23.0,38%,Media,Canada,https://betakit.com/in-effort-to-cut-costs-cse-listed-legible-lays-off-over-a-third-of-its-employees/,yfinance_only,MEDIUM,126991.62051857251,USD,True
Sea,SEA,,SEA,U.S. Global Sea to Sky Cargo ET,PCX,,2022-03-30,,350.0,,Retail,India,https://www.techinasia.com/shopee-indias-over-300-staff-lurch-checks-out-country,yfinance_only,MEDIUM,,,False
Thinkific,5S0A.F,,5S0A.F,Thinkific Labs Inc.           R,FRA,,2022-03-29,,100.0,20%,Education,Canada,https://betakit.com/following-2021-losses-thinkific-to-lay-off-100-employees/,yfinance_only,MEDIUM,63302678.21698785,EUR,True
Storytel,STORY-B.ST,,STORY-B.ST,Storytel AB ser. B,STO,,2022-03-17,,100.0,10%,Media,Sweden,https://www.svt.se/kultur/storytel-pausar-planen-om-varldsherravalde-pa-ljudboksmarknaden,yfinance_only,MEDIUM,6725726748.0,SEK,True
Talis Biomedical,,,,,,,2022-03-15,,,25%,Healthcare,United States,https://www.fool.com/earnings/call-transcripts/2022/03/15/talis-biomedical-corporation-tlis-q4-2021-earnings/,yfinance_only,NONE,,,
Sezzle,SEZL,SEZL,SEZL,Sezzle Inc.,NCM,1662991.0,2022-03-10,2022-07-29,,20%,Finance,United States,https://www.protocol.com/fintech/sezzle-zip-layoffs,EDGAR_exact,HIGH,2175552623.456749,USD,True
Adaptive Biotechnologies,ADPT,,ADPT,Adaptive Biotechnologies Corpor,NMS,,2022-03-08,,100.0,12%,Healthcare,United States,https://www.geekwire.com/2022/adaptive-biotechnologies-lays-off-about-100-people-12-of-headcount-to-streamline-our-workforce/,yfinance_only,MEDIUM,2221953972.221443,USD,True
Wish,WISH.V,,WISH.V,WISHPOND TECHNOLOGIES LTD,VAN,,2022-03-01,,190.0,15%,Retail,United States,https://www.marketwatch.com/story/wish-stock-dives-as-holiday-sales-miss-layoffs-planned-11646170199,yfinance_only,MEDIUM,11539741.139712185,CAD,True
Peloton,PTON,,PTON,"Peloton Interactive, Inc.",NMS,,2022-02-08,,2800.0,20%,Fitness,United States,https://techcrunch.com/2022/02/08/peloton-ceo-steps-down-as-the-company-cuts-2800-jobs/,yfinance_only,MEDIUM,1829603168.1556034,USD,True
Root Insurance,,,,,,,2022-01-20,,330.0,,Finance,United States,https://coverager.com/root-lays-off-a-significant-number-of-employees/,yfinance_only,NONE,,,
Delivery Hero,DHER.DE,,DHER.DE,Delivery Hero SE              N,GER,,2021-12-22,,300.0,,Food,Germany,https://www.businessinsider.de/gruenderszene/food/nach-foodpanda-aus-delivery-hero-kuendigt-300-mitarbeitern-b/,yfinance_only,MEDIUM,4828871618.504116,EUR,True
Zillow,Z,,Z,"Zillow Group, Inc.",NMS,,2021-11-02,,2000.0,25%,Real Estate,United States,https://www.geekwire.com/2021/zillow-shutter-home-buying-business-lay-off-2k-employees-big-real-estate-bet-falters/,yfinance_only,MEDIUM,9805429978.302906,USD,True
Zymergen,,,,,,1645842.0,2021-09-23,2022-10-19,120.0,,Other,United States,https://www.bizjournals.com/sanfrancisco/news/2021/09/23/zymergen-job-cuts-synthetic-biology-hyaline.html,EDGAR_exact,NONE,,,
Casper,,,,,,,2021-09-14,,,,Retail,United States,https://techcrunch.com/2021/09/14/casper-cuts-its-cmo-cto-and-coo-amid-further-layoffs/,yfinance_only,NONE,,,
New Relic,,,,,,1448056.0,2021-04-06,2023-06-27,160.0,7%,Infrastructure,United States,https://siliconangle.com/2021/04/06/new-relic-let-go-7-employees-amid-business-model-refocus/,EDGAR_exact,NONE,,,
Dropbox,DBX,DBX,DBX,"Dropbox, Inc.",NMS,1467623.0,2021-01-13,2025-02-20,315.0,15%,Other,United States,https://www.cnbc.com/2021/01/13/dropbox-to-cut-11percent-of-its-global-workforce.html,EDGAR_exact,HIGH,5777369315.7155,USD,True
LivePerson,LPSN,,LPSN,"LivePerson, Inc.",NMS,,2020-11-01,,30.0,,Support,United States,https://en.globes.co.il/en/article-liveperson-to-lay-off-30-in-israel-1001347824#,yfinance_only,MEDIUM,30977758.905335188,USD,True
Akerna,GRYP,GRYP,,,,1755953.0,2020-09-02,2022-05-27,,,Logistics,United States,https://mjbizdaily.com/cannabis-tech-platform-akernas-ample-organics-acquisition-spurs-layoffs-leadership-changes/,EDGAR_exact,MEDIUM,,,False
MakeMyTrip,MMYT,,MMYT,MakeMyTrip Limited,NMS,,2020-08-31,,350.0,10%,Travel,India,https://yourstory.com/2020/08/makemytrip-restructuring-layoffs-deep-kalra,yfinance_only,MEDIUM,3604183159.0683746,USD,True
Salesforce,CRM,CRM,CRM,"Salesforce, Inc.",NYQ,1108524.0,2020-08-26,2024-02-28,1000.0,2%,Sales,United States,https://www.bloomberg.com/news/articles/2020-08-26/salesforce-cuts-1-000-jobs-after-banner-quarter-stock-surge,EDGAR_exact,HIGH,174506885147.09473,USD,True
Superloop,9SL.F,,9SL.F,Superloop Ltd.                R,FRA,,2020-08-24,,30.0,,Infrastructure,Australia,https://www.arnnet.com.au/article/682373/superloop-reduces-losses-30-workers-laid-off-amid-covid-19/,yfinance_only,MEDIUM,945512041.7090416,EUR,True
Shopify,SHOP,,SHOP,Shopify Inc.,NMS,,2020-08-14,,30.0,,Retail,Canada,https://betakit.com/shopify-cuts-office-staff-amid-remote-work-shift/,yfinance_only,MEDIUM,154678504246.48102,USD,True
Yelp,YELP,,YELP,Yelp Inc.,NYQ,,2020-07-13,,63.0,,Consumer,United States,https://www.cnbc.com/2020/07/13/yelp-will-bring-back-most-of-its-1100-furloughed-employees-next-month.html,yfinance_only,MEDIUM,1548983260.9402657,USD,True
Funding Circle,FCHL.XC,,FCHL.XC,Funding Circle Holdings PLC,CXE,,2020-07-08,,85.0,,Finance,United States,https://www.altfi.com/article/6790_funding-circle-joins-bounce-back-loan-scheme-as-it-cuts-us-headcount-by-85,yfinance_only,MEDIUM,36531208084.350296,GBp,True
